Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4
62713,1018.346,393.4393746,203.9844917,1.928771012,0.855098933,63714,282.5750724,0.720143769,0.984289167,0.759935472,0.718217572,0.006273649,0.001029732,0.515836481,0.994930452
62738,1066.476,358.6333165,223.2364287,1.60651789,0.782648211,64416,282.6313899,0.698509191,0.973950571,0.693167769,0.788079012,0.005716365,0.001360125,0.62106853,0.997757705
62761,1026.847,356.449425,225.8237984,1.578440482,0.773712627,64077,282.683192,0.711575964,0.97946221,0.747976996,0.793052737,0.005679473,0.001385786,0.628932643,0.992732744
62766,996.026,346.5206833,231.427946,1.497315641,0.744285257,63965,282.6944521,0.702080537,0.981255374,0.795047298,0.815808307,0.005520834,0.001508471,0.665543194,0.996528235
62787,942.187,359.461842,223.1302895,1.610995275,0.784021012,63429,282.7417396,0.81130637,0.989878447,0.888802733,0.786569551,0.0057251,0.001351797,0.618691658,0.996709338
62792,983.751,373.5219751,215.3814719,1.734234481,0.817010144,63919,282.7529973,0.711008447,0.98236831,0.815349495,0.756991599,0.00594856,0.001204913,0.573036281,0.993779278
62821,998.256,348.3495134,230.7214201,1.509827363,0.749214551,64071,282.8182834,0.779368526,0.980490393,0.792192727,0.811880805,0.005545113,0.001486138,0.659150442,0.995203374
62831,1046.743,356.0906095,225.7874732,1.57710525,0.773273119,64195,282.8407924,0.748273152,0.978752239,0.720615676,0.794294443,0.005667435,0.001391529,0.630903662,0.995001478
62835,997.065,347.042907,231.0540487,1.501998813,0.74614856,63990,282.8497955,0.783947999,0.981950305,0.794263382,0.815028314,0.005523083,0.001503322,0.664271153,0.997734484
62838,982.208,350.0976801,229.6165007,1.524706104,0.754878983,63926,282.8565476,0.707635135,0.982980321,0.818512439,0.807936081,0.005571433,0.001464383,0.652760711,0.99526824
62839,952.704,360.6232376,222.5298568,1.620561136,0.786908099,63383,282.8587983,0.798706086,0.991417257,0.870007811,0.784360986,0.005738844,0.001339887,0.615222156,0.997005117
62879,961.969,342.9049593,233.9020988,1.466019164,0.731240883,63902,282.9488104,0.729361682,0.983991111,0.853873109,0.825152284,0.00545341,0.001559496,0.680876292,0.998177693
62930,996.486,354.619499,226.4525909,1.56597678,0.769556215,64015,283.0635345,0.771721136,0.983050847,0.79638889,0.798217625,0.005635142,0.001411139,0.637151378,0.997764262
62934,992.28,368.3417168,218.1674481,1.688344068,0.805720208,64268,283.0725305,0.678892353,0.979243169,0.803205593,0.768505216,0.005852825,0.00125931,0.590600266,0.997136456
62955,1025.614,349.4229476,230.0695046,1.518771244,0.752644591,64331,283.1197548,0.734348937,0.978610623,0.752094151,0.81024946,0.005550361,0.001475625,0.656504188,0.997079682
62958,978.83,336.8552,243.3110501,1.384463221,0.691578194,64609,283.1265005,0.777259259,0.974446285,0.825745554,0.840499124,0.005350475,0.001647105,0.706438777,0.978038505
62987,1008.734,368.7900642,218.0330556,1.691441067,0.806516305,64219,283.1917005,0.740413777,0.980815646,0.777870801,0.767894062,0.005855019,0.001255779,0.589661291,0.997377323
63015,970.092,351.9240147,228.2761847,1.541658912,0.761085211,63991,283.2546379,0.709668337,0.984747855,0.841449309,0.804874422,0.005584766,0.001445763,0.647822835,0.998721848
63048,967.121,358.5487664,224.3681398,1.59803779,0.780009695,63896,283.3287963,0.751752754,0.986728434,0.847070488,0.790209932,0.005686917,0.001367813,0.624431737,0.997865512
63052,960.073,345.3442182,233.1329454,1.481318814,0.737749909,63868,283.3377839,0.81346923,0.987223649,0.859607544,0.820450348,0.005477133,0.001530884,0.673138773,0.997133129
63081,950.0,358.4980058,225.0158973,1.593211902,0.778485251,63792,283.4029353,0.684294455,0.988854402,0.878337091,0.790528624,0.005683138,0.00136911,0.624935505,0.995654685
63127,989.856,351.1002035,229.1462507,1.532210116,0.757657815,64252,283.5062482,0.718528046,0.982490817,0.809619528,0.807479589,0.005561807,0.001458552,0.652023287,0.999036677
63164,965.899,351.8699366,229.2060113,1.535168884,0.758739538,63999,283.5893203,0.71455722,0.986952921,0.850777618,0.805949275,0.005570735,0.00144985,0.649554234,0.997175449
63211,999.886,341.4370908,236.1335757,1.445948929,0.722292825,64474,283.6948094,0.725462517,0.980410708,0.794513992,0.830884567,0.005401545,0.001588037,0.690369164,0.998238553
63223,1029.742,345.5929335,234.523667,1.47359513,0.734496524,64555,283.7217365,0.73378598,0.979366432,0.749252344,0.820970885,0.005466253,0.001531724,0.673993194,0.993193088
63253,1006.449,352.1086291,230.0762332,1.530399834,0.756992114,64388,283.789043,0.783920781,0.982372492,0.784706856,0.805970145,0.005566671,0.001448942,0.649587875,0.994129177
63278,1028.037,358.9810719,226.0999955,1.587709328,0.776726355,64508,283.8451196,0.767731916,0.980932598,0.752393642,0.790696618,0.005673079,0.001367849,0.625201142,0.992637686
63317,979.067,371.6758083,217.4355445,1.709360855,0.811023206,64040,283.932577,0.719184462,0.988710181,0.83005213,0.763925363,0.005870079,0.001233183,0.583581961,0.99755216
63320,993.072,341.4139113,236.5976849,1.44301459,0.720943653,64491,283.9393033,0.739762837,0.981842428,0.806843484,0.8316571,0.005391881,0.001591099,0.691653532,0.998066138
63357,972.487,330.4497412,245.5370454,1.345824377,0.669248118,64428,284.0222488,0.76490402,0.983376793,0.841854156,0.859502107,0.005215678,0.001755813,0.738743872,0.994219511
63406,951.177,358.4486263,225.9868437,1.586148204,0.776223274,64085,284.1320583,0.781169919,0.989404697,0.880678796,0.792671634,0.005653229,0.001376733,0.62832832,0.996621836
63512,1022.604,358.4412686,226.3641303,1.583472028,0.775356632,64721,284.3694603,0.696747299,0.981319819,0.763221645,0.793350223,0.005643678,0.001379119,0.629404576,0.996644541
63530,977.519,346.3706052,234.5515131,1.476735753,0.73582732,64529,284.4097542,0.691505573,0.984518589,0.835484321,0.821114003,0.005452079,0.001528818,0.674228206,0.995656897
63550,990.734,347.8183919,233.0616804,1.492387729,0.742300483,64683,284.4545185,0.725655431,0.982483806,0.813600645,0.817824833,0.005473145,0.001510282,0.668837458,0.998164815
63557,1023.845,372.0830453,218.3550724,1.704027487,0.809699298,64632,284.4701843,0.714115572,0.983367372,0.761912022,0.764534122,0.00585432,0.001233797,0.584512424,0.996025236
63608,972.463,322.7578655,251.5858028,1.282893796,0.626417469,64527,284.584295,0.780791987,0.9857579,0.845231029,0.881726909,0.005074171,0.001891826,0.777442342,0.997375957
63653,1016.303,355.1371706,228.6444147,1.553229153,0.765176974,64755,284.6849429,0.716667793,0.982982009,0.774430281,0.801619674,0.005579268,0.001421119,0.642594102,0.998095893
63685,1062.512,369.6487795,221.383102,1.669724455,0.800822913,65204,284.7564932,0.809232763,0.976703883,0.708890783,0.770343388,0.00580433,0.001260867,0.593428936,0.990862806
63703,1010.611,360.8357262,225.5198267,1.600017752,0.780630302,64811,284.7967323,0.723634587,0.982904137,0.78379359,0.789269775,0.005664344,0.001355911,0.622946777,0.996725902
63731,1034.115,361.4702096,225.2498818,1.60475205,0.78210296,65415,284.8593151,0.709746754,0.974256669,0.748898433,0.788057515,0.005671811,0.001349377,0.621034647,0.996606623
63732,1018.891,341.2361728,238.5801589,1.430278923,0.714961009,65059,284.86155,0.767106799,0.979603129,0.771457418,0.834792946,0.005354236,0.001603956,0.696879263,0.996731722
63733,1048.882,358.4090779,227.7786694,1.57349711,0.77207859,65287,284.8637848,0.690483413,0.976197405,0.727982536,0.794800697,0.005623603,0.001384291,0.631708147,0.993990944
63766,1027.779,339.7887826,240.0385775,1.415559058,0.707778251,65051,284.9375244,0.76447034,0.980246268,0.758576805,0.838572487,0.005328683,0.001625407,0.703203815,0.99542653
63776,1014.158,362.7734171,224.6972554,1.614498657,0.785085565,64824,284.959866,0.68985062,0.983833148,0.779212479,0.785503712,0.005688243,0.001335829,0.617016082,0.996171636
63780,1001.82,362.6544311,224.4814357,1.615520811,0.785394587,64748,284.9688021,0.793638943,0.985049731,0.798573664,0.785786075,0.005686021,0.001337228,0.617459756,0.997519086
63888,1027.994,370.1141119,221.0987892,1.673976204,0.80195827,65071,285.2099718,0.808831721,0.981819858,0.75971027,0.770600101,0.005793171,0.001260121,0.593824515,0.994048108
63888,1043.617,367.8371757,221.7071419,1.659112885,0.797943887,65079,285.2099718,0.779625856,0.981699166,0.737134719,0.775370166,0.005757532,0.001283667,0.601198894,0.997456831
63905,1030.26,356.7067045,228.9156537,1.558245139,0.766915955,65322,285.2479152,0.713671491,0.978307461,0.756573327,0.799670742,0.005581828,0.001407995,0.639473296,0.996456155
63911,1007.098,364.0668165,224.3046931,1.6230905,0.787661225,65289,285.2613057,0.706667404,0.978893841,0.791848339,0.783541078,0.005696466,0.00132444,0.61393662,0.996474696
63958,1016.103,381.8207997,213.8962783,1.785074536,0.828356915,65090,285.3661767,0.758020741,0.982608696,0.778447398,0.747382481,0.005969868,0.00114899,0.558580573,0.997107957
63966,995.08,376.335588,218.1566158,1.72507071,0.814839676,65115,285.3840232,0.793229167,0.982354296,0.811788814,0.758323242,0.005883369,0.001200116,0.57505414,0.992009053
63975,1027.084,339.1857145,241.0475071,1.407132223,0.703530294,65434,285.4040993,0.794779735,0.977702723,0.762093454,0.841439032,0.005301848,0.001639448,0.708019645,0.996277256
63988,992.483,351.3899746,233.0086792,1.508055304,0.748525812,65106,285.4330955,0.790287521,0.982828004,0.816323402,0.812297208,0.005491498,0.001474791,0.659826755,0.995055238
63988,1012.38,342.8844413,238.8867326,1.435343175,0.717365036,65339,285.4330955,0.81523761,0.979323222,0.784551192,0.832446915,0.005358574,0.001587286,0.692967867,0.994646698
64001,971.208,358.8447694,228.1479985,1.572859599,0.771866485,64745,285.4620887,0.703965242,0.988508765,0.852652602,0.795502995,0.005606862,0.001385055,0.632825015,0.995344899
64011,963.416,356.2869043,228.9041736,1.556489332,0.766309599,64811,285.4843892,0.76008122,0.987656416,0.866636082,0.801276684,0.005566026,0.001415321,0.642044324,0.999335142
64033,1005.371,354.1202439,230.9060098,1.533612071,0.758171341,65141,285.5334442,0.768703481,0.982990743,0.796087868,0.806317767,0.005530277,0.001441955,0.650148341,0.997075343
64036,1028.773,354.6321181,230.4796943,1.538669682,0.760009408,65223,285.5401329,0.77692849,0.981800898,0.760317426,0.805172793,0.005538012,0.001435787,0.648303226,0.997524519
64109,960.565,332.3469497,246.8376575,1.346419153,0.669612364,65115,285.7028421,0.705580013,0.984550411,0.873122842,0.859652367,0.005184092,0.001746401,0.739002193,0.995006706
64181,1001.764,357.1130804,229.2063705,1.558041688,0.766845824,65138,285.8632317,0.784858268,0.985308115,0.803684333,0.800483789,0.005564156,0.001409254,0.640774296,0.998353066
64184,971.191,345.9484882,236.6505301,1.461853849,0.729423014,65308,285.8699126,0.743601923,0.982789245,0.855120553,0.826336644,0.005389949,0.001550217,0.682832249,0.998200951
64214,1087.234,373.9952469,219.543195,1.703515551,0.809571451,66325,285.9367135,0.675823019,0.968171881,0.682642837,0.764546384,0.005824201,0.001227528,0.584531173,0.995757943
64222,977.412,337.0460686,243.183425,1.385974676,0.692399946,65307,285.9545244,0.716299717,0.983386161,0.844769756,0.848413766,0.00524814,0.00167732,0.719805919,0.997632774
64231,990.631,361.9877894,226.349489,1.599242795,0.78038773,65039,285.9745604,0.780924012,0.987576685,0.822490175,0.790011621,0.005635718,0.001354138,0.624118362,0.998116793
64244,963.98,342.9316574,239.1408081,1.434015633,0.716738085,65055,286.0034988,0.751268798,0.987533625,0.86877315,0.833995616,0.005337956,0.001592978,0.695548687,0.997427691
64260,984.886,370.82883,221.1452216,1.676856625,0.802721631,65203,286.0391112,0.744801688,0.985537475,0.832489294,0.771350791,0.005770757,0.001260144,0.594982042,0.997699579
64284,1038.268,351.4861893,233.4468719,1.505636749,0.747580843,65556,286.0925216,0.73023446,0.980596742,0.749365713,0.813950961,0.005467709,0.001480397,0.662516167,0.997508688
64314,997.796,346.2438026,237.3979323,1.458495443,0.727942606,65360,286.1592705,0.730840909,0.983996328,0.811767889,0.826467559,0.005383646,0.001549386,0.683048627,0.99622331
64317,981.442,365.8679828,224.8790262,1.626954674,0.788803644,65275,286.1659445,0.821207865,0.985323631,0.839085786,0.782156291,0.005688511,0.001313266,0.611768464,0.995319562
64332,987.745,341.3003618,240.4800297,1.419246173,0.709605304,65485,286.1993124,0.782970644,0.982392914,0.828604404,0.838555549,0.005305297,0.001618143,0.703175409,0.997979008
64380,979.195,343.5301553,239.1536556,1.436441163,0.717881852,65278,286.3060633,0.796506161,0.986243451,0.843766856,0.83342338,0.005335976,0.001588021,0.694594531,0.997744176
64382,990.697,362.7910489,226.5021242,1.601711464,0.78115897,65321,286.3105104,0.78629702,0.985624837,0.824313917,0.789188463,0.005634976,0.001348326,0.622818431,0.99757542
64410,1004.419,367.1284917,224.4069092,1.6359946,0.791438379,65579,286.3727625,0.757363749,0.982174172,0.802293594,0.780034154,0.005699868,0.001301664,0.608453281,0.995426283
64412,974.54,327.9948214,250.7908825,1.307841889,0.644483258,65298,286.3772085,0.746243411,0.986431437,0.852270212,0.87311503,0.005092138,0.001825433,0.762329856,0.997006919
64413,998.511,333.03266,247.2226217,1.347096223,0.670026181,65455,286.3794315,0.75831744,0.984080666,0.81185353,0.859913954,0.005170271,0.001743866,0.739452008,0.996113008
64437,1082.767,367.789471,223.9394257,1.64236141,0.793262818,65869,286.4327784,0.823349774,0.978259879,0.690677255,0.778795482,0.005707737,0.001295202,0.606522403,0.996128989
64451,1001.027,354.7850979,231.8613142,1.530160816,0.756903998,65479,286.4638928,0.800593759,0.98430031,0.808254146,0.807429327,0.005504726,0.001443223,0.651942118,0.997576284
64478,974.289,361.6608793,227.7020864,1.58830727,0.776918566,65268,286.5238897,0.687325445,0.987896059,0.85358313,0.79224463,0.005609059,0.001363035,0.627651555,0.996903527
64510,989.333,348.6611269,236.351649,1.475179582,0.735169278,65406,286.5949808,0.785940546,0.986300951,0.828231826,0.821987193,0.005404761,0.001522006,0.675662945,0.99672418
64517,989.617,358.2773488,230.0473935,1.557406686,0.766626717,65672,286.6105297,0.713715209,0.982412596,0.827846343,0.799968322,0.005553224,0.001402866,0.639949317,0.996661345
64530,1004.942,371.617998,221.6379579,1.676689325,0.802677421,65642,286.6394038,0.697923426,0.983059626,0.802951908,0.771328099,0.005758841,0.001257394,0.594947036,0.997541344
64566,1016.789,355.1781595,232.5007748,1.527642907,0.755972615,65592,286.7193479,0.799777035,0.984357849,0.784787483,0.807255008,0.005501009,0.001441004,0.651660648,0.995504766
64576,1039.574,359.0187517,230.277935,1.559067097,0.767198945,65886,286.7415506,0.701531776,0.980117172,0.750879393,0.798681265,0.005559631,0.001395468,0.637891762,0.994516059
64580,1036.017,356.7809995,230.7238485,1.546355098,0.762759725,65911,286.7504312,0.717603396,0.979806102,0.756091126,0.803715533,0.005524636,0.001421978,0.645958658,0.998881464
64592,1000.066,344.3690357,239.3742573,1.438621845,0.718903682,65657,286.7770714,0.786020249,0.983779338,0.811579879,0.83276091,0.00533145,0.001581636,0.693490733,0.997670917
64595,1013.236,374.3757955,220.2918279,1.699453852,0.808552289,65684,286.783731,0.68092934,0.98342062,0.790655949,0.766031711,0.00579574,0.00123105,0.586804582,0.997247307
64605,1067.702,385.7553397,214.0935549,1.801807345,0.831851486,66321,286.8059288,0.69214699,0.974125842,0.712157221,0.743491792,0.005970983,0.001125461,0.552780045,0.996003144
64628,1062.545,355.8287169,233.2860028,1.525289613,0.755096905,66408,286.8569771,0.764041756,0.973196,0.719342825,0.806165898,0.005505798,0.001434491,0.649903455,0.991290989
64704,1003.301,335.8175773,246.5186803,1.362239879,0.679057482,65994,287.0255938,0.795632286,0.980452768,0.807752858,0.85470688,0.005190059,0.001708523,0.730523851,0.995148723
64717,954.219,329.0857416,250.6054893,1.313162543,0.648141,65499,287.0544262,0.789992798,0.988060886,0.893165875,0.872278528,0.005084997,0.001815897,0.76086983,0.999145761
64725,954.98,354.4853828,233.2095572,1.520029398,0.753121011,65283,287.0721678,0.802860403,0.991452599,0.891853191,0.809827941,0.005476792,0.001453038,0.655821295,0.996867648
64734,1032.092,372.8922116,224.1463197,1.663610681,0.799172181,66426,287.0921258,0.691802122,0.974528046,0.763669567,0.769906469,0.005760376,0.001248483,0.59275597,0.986115164
64746,1018.798,374.7807347,220.6077122,1.698855997,0.808401548,65891,287.1187343,0.799037394,0.982622816,0.783874685,0.766097901,0.005788477,0.001229932,0.586905994,0.997068768
64762,1000.168,385.8340559,214.5390567,1.798432704,0.831155726,65876,287.1542084,0.709642779,0.983089441,0.813549918,0.744242775,0.005957723,0.001127505,0.553897308,0.996147033
64778,984.123,367.3746149,225.3327197,1.630365157,0.789803831,65656,287.1896781,0.801956051,0.986627269,0.840501776,0.781735228,0.005671287,0.001306472,0.611109966,0.996332396
64783,1059.216,355.2919274,232.7027318,1.526806001,0.755661765,66071,287.2007615,0.730855144,0.980505819,0.725607654,0.808351498,0.005484339,0.001444458,0.653432144,0.997664118
64828,1010.288,356.174454,232.8480203,1.529643471,0.756713099,65960,287.3004929,0.743406266,0.982838084,0.798145553,0.806628577,0.005494145,0.001434744,0.650649661,0.995262005
64871,959.372,357.7626293,231.1965823,1.547439092,0.76314356,65510,287.3957594,0.769342979,0.990245764,0.885699457,0.803314085,0.005514986,0.00141666,0.64531352,0.998583367
64913,1040.559,343.6703558,241.0963088,1.425448434,0.712636359,66203,287.4887799,0.715326295,0.980514478,0.753369658,0.836524812,0.005294322,0.00159921,0.699773762,0.997491413
64948,1087.705,352.1132678,235.8523974,1.492939108,0.742523799,66338,287.566274,0.771647182,0.9790467,0.689847979,0.816686846,0.005421464,0.001487711,0.666977404,0.99575665
65088,1011.127,369.3171616,225.3597593,1.638789297,0.792242349,66543,287.8760419,0.698069498,0.978134439,0.800017295,0.779481898,0.005674121,0.001292119,0.607592029,0.995715314
65099,1008.429,339.042428,245.3134953,1.382078175,0.690273994,66288,287.9003667,0.742325762,0.982063119,0.804439761,0.849157341,0.005208105,0.001670368,0.72106819,0.996572608
65159,974.379,332.8213221,250.3496317,1.32942605,0.658929952,65995,288.0330111,0.840576906,0.987332374,0.862439112,0.86542836,0.005107833,0.001767425,0.748966247,0.99569524
65170,978.084,380.2564555,220.0316841,1.728189543,0.815582908,66112,288.0573226,0.701386198,0.985751452,0.856062111,0.757534339,0.005834839,0.001185272,0.573858275,0.991735869
65219,1011.11,353.6505457,235.3089993,1.502919764,0.746512389,66672,288.1655945,0.71943565,0.978206743,0.801654414,0.814831471,0.005422508,0.001474522,0.663950327,0.997864068
65231,1026.265,363.4665476,229.786481,1.581757752,0.774798663,66343,288.1921039,0.824957001,0.983238624,0.778296119,0.792898565,0.005571991,0.001358503,0.628688134,0.994432329
65235,1017.685,329.6995393,253.3145195,1.301542209,0.640066756,66266,288.2009398,0.752786817,0.984441493,0.791523446,0.874132067,0.005054028,0.001820227,0.764106871,0.994517344
65243,980.668,328.5051239,253.2426845,1.29719492,0.636963249,66224,288.2186108,0.757494485,0.985186639,0.852510582,0.877364126,0.005035101,0.00184038,0.769767809,0.998538891
65277,1009.049,365.3323503,229.3557322,1.592863395,0.778374509,66391,288.2937005,0.801968156,0.983220617,0.80564838,0.789127216,0.005596647,0.001338739,0.622721763,0.991910702
65284,1020.755,383.2241247,222.1171221,1.725324555,0.814900344,67271,288.3091577,0.721210782,0.970462755,0.787360436,0.752325178,0.005870108,0.001159974,0.565993173,0.976521919
65290,1032.586,342.6691219,243.8187527,1.405425621,0.702657514,66600,288.3224061,0.750796334,0.98033033,0.769491927,0.841401771,0.005248417,0.001622638,0.707956941,0.994980823
65301,1011.629,357.962786,232.5992193,1.538968132,0.760117168,66437,288.3466933,0.773177201,0.982901094,0.801838961,0.805521424,0.005481735,0.00142366,0.648864765,0.998582195
65330,974.886,344.9799398,242.1259681,1.424795294,0.712319636,66249,288.4107131,0.76049124,0.986128092,0.863803292,0.836021692,0.005280575,0.001591223,0.69893227,0.995835409
65345,996.042,362.3966987,230.2297934,1.574065169,0.772267323,66369,288.4438213,0.710611597,0.98457111,0.827688504,0.79593391,0.005545898,0.001372966,0.633510789,0.997187267
65425,984.708,325.0131639,257.4804424,1.262282917,0.610241524,66436,288.620334,0.816424578,0.984782347,0.84788834,0.888026597,0.004967721,0.00190564,0.788591237,0.995425248
65458,1022.133,387.3753025,215.9892236,1.793493657,0.830129274,66482,288.6931141,0.684477999,0.984597335,0.78733177,0.745254311,0.005917921,0.001126074,0.555403988,0.996113529
65459,1000.764,348.1530579,241.1968376,1.443439563,0.721139717,66423,288.6953193,0.713488473,0.985486955,0.821326588,0.829219542,0.005318643,0.001551168,0.687605049,0.992516332
65473,1081.908,390.1514389,215.3619977,1.811607633,0.833846819,67449,288.7261899,0.748587958,0.970703791,0.702896597,0.740036204,0.005958967,0.001102459,0.547653583,0.992133412
65482,1011.661,357.0747308,234.2268649,1.52448239,0.75479535,66602,288.7460335,0.793894425,0.983183688,0.804010616,0.808643146,0.005453021,0.001438284,0.653903737,0.996864731
65496,988.059,366.1841229,228.3916323,1.60331672,0.781658155,66356,288.7768987,0.7891845,0.987039605,0.843060777,0.788611195,0.005590939,0.001333878,0.621907617,0.99711488
65503,1028.839,333.4839255,253.4124746,1.315972807,0.650046863,67100,288.7923301,0.76809334,0.976199702,0.777635749,0.865985758,0.005091124,0.001766186,0.749931333,0.986889242
65526,992.787,361.2041353,231.6235658,1.55944467,0.767328754,66422,288.8430273,0.697560041,0.986510494,0.835432485,0.799667,0.005512379,0.00139045,0.639467311,0.99721389
65532,975.528,366.8687666,227.8834095,1.609896777,0.783685486,66381,288.8562512,0.703170771,0.987210196,0.86533408,0.7873558,0.005598315,0.001327154,0.619929156,0.99802195
65553,977.31,338.7465416,247.1025471,1.370874341,0.684021913,66402,288.9025301,0.755358131,0.987214241,0.862457594,0.852857504,0.005167522,0.001686429,0.727365923,0.99712728
65563,1033.627,364.1200521,230.6437505,1.57871198,0.773801827,66934,288.924565,0.814447205,0.979517136,0.771153779,0.793487102,0.005553743,0.001358079,0.629621781,0.993991449
65610,1081.364,342.2177385,246.0475649,1.390860091,0.695031199,68005,289.0281068,0.690043226,0.964782001,0.705076252,0.844573715,0.005215939,0.001637052,0.713304761,0.992107124
65617,977.81,351.8985886,238.9379581,1.472761345,0.734141381,66608,289.0435248,0.715491391,0.985121907,0.862416954,0.821383018,0.005362918,0.001505788,0.674670063,0.993627989
65618,973.379,349.7425879,239.9523772,1.457550002,0.727523456,66416,289.0457273,0.812989394,0.987984823,0.87029985,0.82645276,0.005329979,0.001533831,0.683024165,0.995541874
65653,1142.436,351.9454687,237.8849058,1.479477933,0.736980411,67253,289.1228041,0.785069415,0.97620924,0.632121672,0.821498868,0.005360691,0.001506012,0.67486039,0.998441055
65686,1015.675,352.4510301,237.8380449,1.481895087,0.73799004,66838,289.1954577,0.771723295,0.982764296,0.800153215,0.820526635,0.005365695,0.001500294,0.673263958,0.997706552
65707,1000.653,361.1158225,233.2033591,1.548501805,0.763518892,66803,289.2416823,0.819994759,0.983593551,0.824621207,0.800966516,0.00549585,0.001395314,0.64154736,0.993437245
65732,974.417,380.5056441,220.4716004,1.725871466,0.815030949,66557,289.2967019,0.765411398,0.98760461,0.869955436,0.760295429,0.005788743,0.001193146,0.578049139,0.997638516
65806,1042.863,361.1261924,234.7003283,1.53866931,0.760009273,67326,289.4594989,0.707469683,0.977423284,0.76036276,0.801546675,0.00548774,0.001397296,0.642477073,0.988559754
65897,983.841,351.7480768,239.8023731,1.466824837,0.731590198,66806,289.6595696,0.8185556,0.986393438,0.855511148,0.823485866,0.005337847,0.001514155,0.678128972,0.994696418
65901,989.689,320.0917194,262.7408681,1.218279142,0.571172656,67032,289.6683608,0.767120258,0.983127462,0.845482031,0.904954247,0.00485716,0.002009411,0.818942189,0.997700187
65901,1054.483,347.0589763,242.8538335,1.429085847,0.71438974,67385,289.6683608,0.771692545,0.977977295,0.744770907,0.834637282,0.005266369,0.001576457,0.696619393,0.995528915
65902,1011.416,348.5030164,241.2555957,1.444538583,0.721645707,66877,289.6705585,0.747035752,0.985420997,0.809559586,0.831185226,0.005288201,0.001556965,0.69086888,0.997986753
65908,990.132,361.1048099,233.0238408,1.54964749,0.763922457,66692,289.6837446,0.71800682,0.988244467,0.844815365,0.802215137,0.005478922,0.001399711,0.643549126,0.997274288
65909,1076.99,386.9199994,217.4342813,1.779480205,0.827163147,67278,289.6859423,0.666413889,0.979651595,0.71405431,0.748697257,0.005870518,0.00113784,0.560547583,0.997483327
65911,988.981,380.1439519,221.1101103,1.719251786,0.813440331,66678,289.6903375,0.746190422,0.988496956,0.846821486,0.762054311,0.005767534,0.001199813,0.580726773,0.998415542
65930,1024.555,366.8341091,229.4159981,1.598990969,0.780308812,67081,289.7320886,0.752634162,0.982841639,0.789264166,0.789817744,0.005563994,0.001335592,0.623812069,0.997469865
65935,1007.87,368.8649179,228.9836257,1.610879017,0.783985542,66901,289.7430748,0.681766482,0.985560754,0.815674411,0.785499137,0.005594372,0.001313754,0.617008895,0.993926682
65974,1020.876,374.4587697,225.5123262,1.660480276,0.798318561,66946,289.8287524,0.766141769,0.985480835,0.795493604,0.773993764,0.005675854,0.001256495,0.599066346,0.994737852
65987,1008.537,362.3717091,232.4004593,1.559255563,0.767263754,67136,289.857306,0.77998818,0.982885486,0.815238304,0.799889447,0.005491562,0.001386742,0.639823127,0.997647771
65994,1024.72,343.7082805,245.3333569,1.400984705,0.700366245,67205,289.8726798,0.754544831,0.981980507,0.789775926,0.843368334,0.005208175,0.001625303,0.711270146,0.996478596
66026,1010.329,348.7042819,242.2920323,1.439190049,0.719168933,67246,289.9429499,0.771412882,0.981857657,0.812829044,0.831486635,0.005281318,0.001557196,0.691370024,0.995012858
66040,1020.017,369.2521146,229.0483291,1.612114422,0.784361993,67289,289.9736877,0.722617354,0.981438274,0.797631155,0.785300006,0.00559134,0.001311711,0.616696099,0.994184674
66041,995.358,361.8370919,233.0117717,1.552870438,0.765051814,67102,289.9758831,0.720719836,0.984188251,0.837654415,0.801398999,0.005478977,0.001394037,0.642240355,0.997316061
66062,1010.706,357.6602761,236.0325897,1.515300393,0.751322561,67275,290.0219833,0.708629659,0.981969528,0.812665633,0.810886762,0.005414009,0.001443908,0.657537341,0.996366592
66073,1020.543,363.3158432,231.993382,1.566061239,0.769584791,67291,290.0461281,0.755992631,0.981899511,0.797207313,0.798330526,0.005498704,0.001377752,0.637331628,0.99810036
66086,1045.614,358.6010989,235.8286936,1.520599946,0.753336569,67353,290.0746603,0.72976435,0.981188663,0.759585299,0.808906222,0.005426279,0.001433094,0.654329277,0.994973063
66107,1108.565,367.6165951,230.636709,1.593920571,0.778710167,67763,290.1207448,0.699352559,0.975561885,0.675981775,0.78919382,0.005560933,0.001330645,0.622826885,0.992736584
66163,1012.844,359.8474233,234.4064639,1.53514292,0.75873008,67353,290.2436011,0.720855487,0.982331893,0.810475579,0.806574071,0.005438801,0.001419907,0.650561732,0.998705236
66166,974.533,364.3490237,232.0846216,1.569897312,0.770876743,66906,290.2501813,0.711768503,0.988939706,0.875490917,0.796626757,0.00550659,0.001367987,0.63461419,0.996279112
66185,1035.179,338.3862849,249.4171013,1.356708434,0.675807632,67385,290.2918519,0.733408685,0.982191882,0.776137256,0.857871211,0.005112734,0.001708132,0.735943014,0.998460094
66291,1048.41,371.479241,227.6488927,1.63180781,0.790224651,67835,290.5242204,0.766547179,0.977238888,0.757882929,0.782073904,0.005603766,0.001293156,0.611639592,0.998078263
66294,1109.72,348.0218186,243.3940844,1.429869668,0.714765262,68370,290.5307942,0.725714286,0.969635805,0.676483583,0.834806264,0.005249673,0.001572732,0.696901498,0.996478314
